Timestamp,Run,ThreadType,ThreadID,Evento,Detalhes
12474.795854493,1,Main,-1,RunStart,Iniciando nova execução
12474.796172113,1,Executor,140720513602720,ReadStart,Tentando ler o preço da PETR4
12474.796206064,1,Executor,140720513602720,ReadEnd,Preço lido: 25.5000
12474.796318851,1,Executor,140720513602724,ReadStart,Tentando ler o preço da PETR4
12474.796334143,1,Executor,140720513602724,ReadEnd,Preço lido: 25.5000
12474.796560767,1,Executor,140720513602728,ReadStart,Tentando ler o preço da PETR4
12474.796577144,1,Executor,140720513602728,ReadEnd,Preço lido: 25.5000
12474.796578490,1,Executor,140720513602720,WriteStart,Preço a ser escrito: 25.5100
12474.796583112,1,Executor,140720513602720,WriteEnd,Escrita concluída
12474.796578693,1,Executor,140720513602732,ReadStart,Tentando ler o preço da PETR4
12474.796613125,1,Executor,140720513602724,WriteStart,Preço a ser escrito: 25.5100
12474.796617597,1,Executor,140720513602724,WriteEnd,Escrita concluída
12474.796621667,1,Executor,140720513602732,ReadEnd,Preço lido: 25.5100
12474.796686681,1,Executor,140720513602720,ReadStart,Tentando ler o preço da PETR4
12474.796698050,1,Executor,140720513602720,ReadEnd,Preço lido: 25.5100
12474.796715967,1,Executor,140720513602736,ReadStart,Tentando ler o preço da PETR4
12474.796725784,1,Executor,140720513602736,ReadEnd,Preço lido: 25.5100
12474.796773384,1,Executor,140720513602724,ReadStart,Tentando ler o preço da PETR4
12474.796778435,1,Executor,140720513602724,ReadEnd,Preço lido: 25.5100
12474.796798027,1,Executor,140720513602732,WriteStart,Preço a ser escrito: 25.5200
12474.796799575,1,Executor,140720513602732,WriteEnd,Escrita concluída
12474.796920725,1,Executor,140720513602728,WriteStart,Preço a ser escrito: 25.5100
12474.796924738,1,Executor,140720513602728,WriteEnd,Escrita concluída
12474.796983747,1,Executor,140720513602724,WriteStart,Preço a ser escrito: 25.5200
12474.796989053,1,Executor,140720513602724,WriteEnd,Escrita concluída
12474.796992607,1,Executor,140720513602732,ReadStart,Tentando ler o preço da PETR4
12474.796999698,1,Executor,140720513602732,ReadEnd,Preço lido: 25.5200
12474.797044431,1,Executor,140720513602736,WriteStart,Preço a ser escrito: 25.5200
12474.797051910,1,Executor,140720513602736,WriteEnd,Escrita concluída
12474.797065875,1,Executor,140720513602728,ReadStart,Tentando ler o preço da PETR4
12474.797072345,1,Executor,140720513602728,ReadEnd,Preço lido: 25.5200
12474.797156734,1,Executor,140720513602724,ReadStart,Tentando ler o preço da PETR4
12474.797159995,1,Executor,140720513602720,WriteStart,Preço a ser escrito: 25.5200
12474.797163404,1,Executor,140720513602720,WriteEnd,Escrita concluída
12474.797163727,1,Executor,140720513602724,ReadEnd,Preço lido: 25.5200
12474.797203247,1,Executor,140720513602736,ReadStart,Tentando ler o preço da PETR4
12474.797210259,1,Executor,140720513602736,ReadEnd,Preço lido: 25.5200
12474.797284313,1,Executor,140720513602732,WriteStart,Preço a ser escrito: 25.5300
12474.797288319,1,Executor,140720513602732,WriteEnd,Escrita concluída
12474.797359326,1,Executor,140720513602720,ReadStart,Tentando ler o preço da PETR4
12474.797368798,1,Executor,140720513602720,ReadEnd,Preço lido: 25.5300
12474.797382983,1,Executor,140720513602728,WriteStart,Preço a ser escrito: 25.5300
12474.797386503,1,Executor,140720513602728,WriteEnd,Escrita concluída
12474.797411989,1,Executor,140720513602732,ReadStart,Tentando ler o preço da PETR4
12474.797423545,1,Executor,140720513602732,ReadEnd,Preço lido: 25.5300
12474.797454413,1,Executor,140720513602724,WriteStart,Preço a ser escrito: 25.5300
12474.797457993,1,Executor,140720513602724,WriteEnd,Escrita concluída
12474.797463599,1,Executor,140720513602728,ReadStart,Tentando ler o preço da PETR4
12474.797472122,1,Executor,140720513602728,ReadEnd,Preço lido: 25.5300
12474.797510966,1,Executor,140720513602736,WriteStart,Preço a ser escrito: 25.5300
12474.797515022,1,Executor,140720513602736,WriteEnd,Escrita concluída
12474.797596221,1,Executor,140720513602724,ReadStart,Tentando ler o preço da PETR4
12474.797603287,1,Executor,140720513602724,ReadEnd,Preço lido: 25.5300
12474.797610135,1,Executor,140720513602720,WriteStart,Preço a ser escrito: 25.5400
12474.797786254,1,Executor,140720513602720,WriteEnd,Escrita concluída
12474.797632708,1,Executor,140720513602736,ReadStart,Tentando ler o preço da PETR4
12474.797825189,1,Executor,140720513602736,ReadEnd,Preço lido: 25.5400
12474.797660290,1,Executor,140720513602728,WriteStart,Preço a ser escrito: 25.5400
12474.797859463,1,Executor,140720513602728,WriteEnd,Escrita concluída
12474.797683819,1,Executor,140720513602732,WriteStart,Preço a ser escrito: 25.5400
12474.797885731,1,Executor,140720513602732,WriteEnd,Escrita concluída
12474.797952376,1,Executor,140720513602724,WriteStart,Preço a ser escrito: 25.5400
12474.797955453,1,Executor,140720513602724,WriteEnd,Escrita concluída
12474.797967568,1,Executor,140720513602720,ReadStart,Tentando ler o preço da PETR4
12474.797973641,1,Executor,140720513602728,ReadStart,Tentando ler o preço da PETR4
12474.797978086,1,Executor,140720513602720,ReadEnd,Preço lido: 25.5400
12474.797982107,1,Executor,140720513602728,ReadEnd,Preço lido: 25.5400
12474.798033076,1,Executor,140720513602732,ReadStart,Tentando ler o preço da PETR4
12474.798040563,1,Executor,140720513602732,ReadEnd,Preço lido: 25.5400
12474.798096103,1,Executor,140720513602724,ReadStart,Tentando ler o preço da PETR4
12474.798101794,1,Executor,140720513602724,ReadEnd,Preço lido: 25.5400
12474.798128542,1,Executor,140720513602736,WriteStart,Preço a ser escrito: 25.5500
12474.798135571,1,Executor,140720513602736,WriteEnd,Escrita concluída
12474.798192290,1,Executor,140720513602720,WriteStart,Preço a ser escrito: 25.5500
12474.798196348,1,Executor,140720513602720,WriteEnd,Escrita concluída
12474.798217604,1,Executor,140720513602732,WriteStart,Preço a ser escrito: 25.5500
12474.798221760,1,Executor,140720513602732,WriteEnd,Escrita concluída
12474.798251974,1,Executor,140720513602736,ReadStart,Tentando ler o preço da PETR4
12474.798259810,1,Executor,140720513602736,ReadEnd,Preço lido: 25.5500
12474.798284724,1,Executor,140720513602728,WriteStart,Preço a ser escrito: 25.5500
12474.798291592,1,Executor,140720513602728,WriteEnd,Escrita concluída
12474.798321745,1,Executor,140720513602724,WriteStart,Preço a ser escrito: 25.5500
12474.798325179,1,Executor,140720513602724,WriteEnd,Escrita concluída
12474.798388566,1,Executor,140720513602720,ReadStart,Tentando ler o preço da PETR4
12474.798396003,1,Executor,140720513602732,ReadStart,Tentando ler o preço da PETR4
12474.798398498,1,Executor,140720513602720,ReadEnd,Preço lido: 25.5500
12474.798401941,1,Executor,140720513602732,ReadEnd,Preço lido: 25.5500
12474.798401659,1,Executor,140720513602736,WriteStart,Preço a ser escrito: 25.5600
12474.798420191,1,Executor,140720513602736,WriteEnd,Escrita concluída
12474.798432025,1,Executor,140720513602728,ReadStart,Tentando ler o preço da PETR4
12474.798441887,1,Executor,140720513602728,ReadEnd,Preço lido: 25.5600
12474.798537768,1,Executor,140720513602736,ReadStart,Tentando ler o preço da PETR4
12474.798545753,1,Executor,140720513602736,ReadEnd,Preço lido: 25.5600
12474.798638845,1,Executor,140720513602732,WriteStart,Preço a ser escrito: 25.5600
12474.798644176,1,Executor,140720513602732,WriteEnd,Escrita concluída
12474.798697135,1,Executor,140720513602720,WriteStart,Preço a ser escrito: 25.5600
12474.798698274,1,Executor,140720513602720,WriteEnd,Escrita concluída
12474.798707382,1,Executor,140720513602736,WriteStart,Preço a ser escrito: 25.5700
12474.798708414,1,Executor,140720513602736,WriteEnd,Escrita concluída
12474.798756673,1,Executor,140720513602728,WriteStart,Preço a ser escrito: 25.5700
12474.798757829,1,Executor,140720513602728,WriteEnd,Escrita concluída
12474.798941402,1,Análise,-1,Start,Iniciando análise de resultados
12474.798947966,1,Análise,-1,ContadorCheck,Esperado: 25, Resultado: 10
12474.798958502,1,Análise,-1,PrecoCheck,Esperado: 25.75, Resultado: 25.57
12474.798969377,1,Análise,-1,End,Análise concluída
12475.799148685,2,Main,-1,RunStart,Iniciando nova execução
12475.799389858,2,Executor,140720513602720,ReadStart,Tentando ler o preço da PETR4
12475.799406013,2,Executor,140720513602720,ReadEnd,Preço lido: 25.5000
12475.799494119,2,Executor,140720513602724,ReadStart,Tentando ler o preço da PETR4
12475.799503800,2,Executor,140720513602724,ReadEnd,Preço lido: 25.5000
12475.799564844,2,Executor,140720513602728,ReadStart,Tentando ler o preço da PETR4
12475.799578881,2,Executor,140720513602728,ReadEnd,Preço lido: 25.5000
12475.799614757,2,Executor,140720513602732,ReadStart,Tentando ler o preço da PETR4
12475.799624285,2,Executor,140720513602732,ReadEnd,Preço lido: 25.5000
12475.799757387,2,Executor,140720513602724,WriteStart,Preço a ser escrito: 25.5100
12475.799763512,2,Executor,140720513602724,WriteEnd,Escrita concluída
12475.799775376,2,Executor,140720513602720,WriteStart,Preço a ser escrito: 25.5100
12475.799781830,2,Executor,140720513602720,WriteEnd,Escrita concluída
12475.799783474,2,Executor,140720513602732,WriteStart,Preço a ser escrito: 25.5100
12475.799792227,2,Executor,140720513602732,WriteEnd,Escrita concluída
12475.799797064,2,Executor,140720513602736,ReadStart,Tentando ler o preço da PETR4
12475.799807964,2,Executor,140720513602736,ReadEnd,Preço lido: 25.5100
12475.799852023,2,Executor,140720513602724,ReadStart,Tentando ler o preço da PETR4
12475.799859183,2,Executor,140720513602724,ReadEnd,Preço lido: 25.5100
12475.799871426,2,Executor,140720513602728,WriteStart,Preço a ser escrito: 25.5100
12475.799875680,2,Executor,140720513602728,WriteEnd,Escrita concluída
12475.799946215,2,Executor,140720513602736,WriteStart,Preço a ser escrito: 25.5200
12475.799951593,2,Executor,140720513602736,WriteEnd,Escrita concluída
12475.799956582,2,Executor,140720513602728,ReadStart,Tentando ler o preço da PETR4
12475.799962076,2,Executor,140720513602720,ReadStart,Tentando ler o preço da PETR4
12475.799967211,2,Executor,140720513602728,ReadEnd,Preço lido: 25.5200
12475.799972007,2,Executor,140720513602720,ReadEnd,Preço lido: 25.5200
12475.799967764,2,Executor,140720513602732,ReadStart,Tentando ler o preço da PETR4
12475.799997589,2,Executor,140720513602724,WriteStart,Preço a ser escrito: 25.5200
12475.800031490,2,Executor,140720513602732,ReadEnd,Preço lido: 25.5200
12475.800031666,2,Executor,140720513602724,WriteEnd,Escrita concluída
12475.800077632,2,Executor,140720513602736,ReadStart,Tentando ler o preço da PETR4
12475.800087050,2,Executor,140720513602736,ReadEnd,Preço lido: 25.5200
12475.800144217,2,Executor,140720513602728,WriteStart,Preço a ser escrito: 25.5300
12475.800149220,2,Executor,140720513602728,WriteEnd,Escrita concluída
12475.800163843,2,Executor,140720513602720,WriteStart,Preço a ser escrito: 25.5300
12475.800168476,2,Executor,140720513602720,WriteEnd,Escrita concluída
12475.800178426,2,Executor,140720513602724,ReadStart,Tentando ler o preço da PETR4
12475.800186660,2,Executor,140720513602724,ReadEnd,Preço lido: 25.5300
12475.800229002,2,Executor,140720513602732,WriteStart,Preço a ser escrito: 25.5300
12475.800231873,2,Executor,140720513602732,WriteEnd,Escrita concluída
12475.800291675,2,Executor,140720513602736,WriteStart,Preço a ser escrito: 25.5300
12475.800293239,2,Executor,140720513602720,ReadStart,Tentando ler o preço da PETR4
12475.800303032,2,Executor,140720513602728,ReadStart,Tentando ler o preço da PETR4
12475.800302696,2,Executor,140720513602736,WriteEnd,Escrita concluída
12475.800314101,2,Executor,140720513602720,ReadEnd,Preço lido: 25.5300
12475.800310844,2,Executor,140720513602728,ReadEnd,Preço lido: 25.5300
12475.800381962,2,Executor,140720513602724,WriteStart,Preço a ser escrito: 25.5400
12475.800386622,2,Executor,140720513602724,WriteEnd,Escrita concluída
12475.800393978,2,Executor,140720513602732,ReadStart,Tentando ler o preço da PETR4
12475.800398809,2,Executor,140720513602732,ReadEnd,Preço lido: 25.5400
12475.800441004,2,Executor,140720513602736,ReadStart,Tentando ler o preço da PETR4
12475.800449046,2,Executor,140720513602736,ReadEnd,Preço lido: 25.5400
12475.800488429,2,Executor,140720513602724,ReadStart,Tentando ler o preço da PETR4
12475.800570435,2,Executor,140720513602724,ReadEnd,Preço lido: 25.5400
12475.800493900,2,Executor,140720513602720,WriteStart,Preço a ser escrito: 25.5400
12475.800594062,2,Executor,140720513602728,WriteStart,Preço a ser escrito: 25.5400
12475.800600199,2,Executor,140720513602720,WriteEnd,Escrita concluída
12475.800600293,2,Executor,140720513602728,WriteEnd,Escrita concluída
12475.800624043,2,Executor,140720513602732,WriteStart,Preço a ser escrito: 25.5500
12475.800629381,2,Executor,140720513602732,WriteEnd,Escrita concluída
12475.800696264,2,Executor,140720513602728,ReadStart,Tentando ler o preço da PETR4
12475.800699804,2,Executor,140720513602736,WriteStart,Preço a ser escrito: 25.5500
12475.800704207,2,Executor,140720513602728,ReadEnd,Preço lido: 25.5500
12475.800704674,2,Executor,140720513602736,WriteEnd,Escrita concluída
12475.800753223,2,Executor,140720513602720,ReadStart,Tentando ler o preço da PETR4
12475.800761792,2,Executor,140720513602720,ReadEnd,Preço lido: 25.5500
12475.800766003,2,Executor,140720513602732,ReadStart,Tentando ler o preço da PETR4
12475.800771219,2,Executor,140720513602732,ReadEnd,Preço lido: 25.5500
12475.800832031,2,Executor,140720513602724,WriteStart,Preço a ser escrito: 25.5500
12475.800833849,2,Executor,140720513602724,WriteEnd,Escrita concluída
12475.800892418,2,Executor,140720513602736,ReadStart,Tentando ler o preço da PETR4
12475.800901620,2,Executor,140720513602736,ReadEnd,Preço lido: 25.5500
12475.800960100,2,Executor,140720513602724,ReadStart,Tentando ler o preço da PETR4
12475.800964925,2,Executor,140720513602724,ReadEnd,Preço lido: 25.5500
12475.800996497,2,Executor,140720513602720,WriteStart,Preço a ser escrito: 25.5600
12475.801022167,2,Executor,140720513602720,WriteEnd,Escrita concluída
12475.801041503,2,Executor,140720513602732,WriteStart,Preço a ser escrito: 25.5600
12475.801043232,2,Executor,140720513602728,WriteStart,Preço a ser escrito: 25.5600
12475.801042484,2,Executor,140720513602736,WriteStart,Preço a ser escrito: 25.5600
12475.801058638,2,Executor,140720513602728,WriteEnd,Escrita concluída
12475.801052038,2,Executor,140720513602732,WriteEnd,Escrita concluída
12475.801064131,2,Executor,140720513602736,WriteEnd,Escrita concluída
12475.801144161,2,Executor,140720513602720,ReadStart,Tentando ler o preço da PETR4
12475.801145419,2,Executor,140720513602728,ReadStart,Tentando ler o preço da PETR4
12475.801157220,2,Executor,140720513602720,ReadEnd,Preço lido: 25.5600
12475.801161063,2,Executor,140720513602728,ReadEnd,Preço lido: 25.5600
12475.801158710,2,Executor,140720513602732,ReadStart,Tentando ler o preço da PETR4
12475.801178382,2,Executor,140720513602732,ReadEnd,Preço lido: 25.5600
12475.801194095,2,Executor,140720513602736,ReadStart,Tentando ler o preço da PETR4
12475.801202995,2,Executor,140720513602736,ReadEnd,Preço lido: 25.5600
12475.801246172,2,Executor,140720513602724,WriteStart,Preço a ser escrito: 25.5600
12475.801250881,2,Executor,140720513602724,WriteEnd,Escrita concluída
12475.801353736,2,Executor,140720513602732,WriteStart,Preço a ser escrito: 25.5700
12475.801356104,2,Executor,140720513602732,WriteEnd,Escrita concluída
12475.801404780,2,Executor,140720513602720,WriteStart,Preço a ser escrito: 25.5700
12475.801409502,2,Executor,140720513602720,WriteEnd,Escrita concluída
12475.801464131,2,Executor,140720513602728,WriteStart,Preço a ser escrito: 25.5700
12475.801467155,2,Executor,140720513602728,WriteEnd,Escrita concluída
12475.801500789,2,Executor,140720513602736,WriteStart,Preço a ser escrito: 25.5700
12475.801505335,2,Executor,140720513602736,WriteEnd,Escrita concluída
12475.801770520,2,Análise,-1,Start,Iniciando análise de resultados
12475.801786807,2,Análise,-1,ContadorCheck,Esperado: 25, Resultado: 11
12475.801821551,2,Análise,-1,PrecoCheck,Esperado: 25.75, Resultado: 25.57
12475.801852673,2,Análise,-1,End,Análise concluída
12476.802045137,3,Main,-1,RunStart,Iniciando nova execução
12476.802237293,3,Executor,140720513602720,ReadStart,Tentando ler o preço da PETR4
12476.802359892,3,Executor,140720513602720,ReadEnd,Preço lido: 25.5000
12476.802301641,3,Executor,140720513602724,ReadStart,Tentando ler o preço da PETR4
12476.802390645,3,Executor,140720513602732,ReadStart,Tentando ler o preço da PETR4
12476.802417695,3,Executor,140720513602732,ReadEnd,Preço lido: 25.5000
12476.802419930,3,Executor,140720513602724,ReadEnd,Preço lido: 25.5000
12476.802323640,3,Executor,140720513602728,ReadStart,Tentando ler o preço da PETR4
12476.802456567,3,Executor,140720513602728,ReadEnd,Preço lido: 25.5000
12476.802577526,3,Executor,140720513602720,WriteStart,Preço a ser escrito: 25.5100
12476.802581736,3,Executor,140720513602720,WriteEnd,Escrita concluída
12476.802602713,3,Executor,140720513602736,ReadStart,Tentando ler o preço da PETR4
12476.802615130,3,Executor,140720513602736,ReadEnd,Preço lido: 25.5100
12476.802633904,3,Executor,140720513602732,WriteStart,Preço a ser escrito: 25.5100
12476.802640347,3,Executor,140720513602732,WriteEnd,Escrita concluída
12476.802723938,3,Executor,140720513602728,WriteStart,Preço a ser escrito: 25.5100
12476.802730295,3,Executor,140720513602728,WriteEnd,Escrita concluída
12476.802758881,3,Executor,140720513602736,WriteStart,Preço a ser escrito: 25.5200
12476.802763528,3,Executor,140720513602736,WriteEnd,Escrita concluída
12476.802762735,3,Executor,140720513602724,WriteStart,Preço a ser escrito: 25.5100
12476.802770532,3,Executor,140720513602720,ReadStart,Tentando ler o preço da PETR4
12476.802779017,3,Executor,140720513602724,WriteEnd,Escrita concluída
12476.802781189,3,Executor,140720513602720,ReadEnd,Preço lido: 25.5200
12476.802800337,3,Executor,140720513602732,ReadStart,Tentando ler o preço da PETR4
12476.802809261,3,Executor,140720513602732,ReadEnd,Preço lido: 25.5100
12476.802834118,3,Executor,140720513602728,ReadStart,Tentando ler o preço da PETR4
12476.802841869,3,Executor,140720513602728,ReadEnd,Preço lido: 25.5100
12476.802869566,3,Executor,140720513602736,ReadStart,Tentando ler o preço da PETR4
12476.802878170,3,Executor,140720513602736,ReadEnd,Preço lido: 25.5100
12476.802941331,3,Executor,140720513602724,ReadStart,Tentando ler o preço da PETR4
12476.802948448,3,Executor,140720513602724,ReadEnd,Preço lido: 25.5100
12476.802998537,3,Executor,140720513602720,WriteStart,Preço a ser escrito: 25.5300
12476.803041949,3,Executor,140720513602720,WriteEnd,Escrita concluída
12476.803055387,3,Executor,140720513602732,WriteStart,Preço a ser escrito: 25.5200
12476.803061226,3,Executor,140720513602732,WriteEnd,Escrita concluída
12476.803115564,3,Executor,140720513602728,WriteStart,Preço a ser escrito: 25.5200
12476.803119526,3,Executor,140720513602728,WriteEnd,Escrita concluída
12476.803143514,3,Executor,140720513602736,WriteStart,Preço a ser escrito: 25.5200
12476.803148648,3,Executor,140720513602736,WriteEnd,Escrita concluída
12476.803148263,3,Executor,140720513602732,ReadStart,Tentando ler o preço da PETR4
12476.803168674,3,Executor,140720513602732,ReadEnd,Preço lido: 25.5200
12476.803202190,3,Executor,140720513602720,ReadStart,Tentando ler o preço da PETR4
12476.803209117,3,Executor,140720513602720,ReadEnd,Preço lido: 25.5200
12476.803233938,3,Executor,140720513602728,ReadStart,Tentando ler o preço da PETR4
12476.803246952,3,Executor,140720513602728,ReadEnd,Preço lido: 25.5200
12476.803256077,3,Executor,140720513602736,ReadStart,Tentando ler o preço da PETR4
12476.803264862,3,Executor,140720513602736,ReadEnd,Preço lido: 25.5200
12476.803280418,3,Executor,140720513602724,WriteStart,Preço a ser escrito: 25.5200
12476.803284807,3,Executor,140720513602724,WriteEnd,Escrita concluída
12476.803404415,3,Executor,140720513602724,ReadStart,Tentando ler o preço da PETR4
12476.803410682,3,Executor,140720513602724,ReadEnd,Preço lido: 25.5200
12476.803412922,3,Executor,140720513602732,WriteStart,Preço a ser escrito: 25.5300
12476.803411263,3,Executor,140720513602736,WriteStart,Preço a ser escrito: 25.5300
12476.803417401,3,Executor,140720513602732,WriteEnd,Escrita concluída
12476.803426458,3,Executor,140720513602736,WriteEnd,Escrita concluída
12476.803457503,3,Executor,140720513602720,WriteStart,Preço a ser escrito: 25.5300
12476.803556459,3,Executor,140720513602732,ReadStart,Tentando ler o preço da PETR4
12476.803564827,3,Executor,140720513602732,ReadEnd,Preço lido: 25.5300
12476.803564722,3,Executor,140720513602720,WriteEnd,Escrita concluída
12476.803473612,3,Executor,140720513602728,WriteStart,Preço a ser escrito: 25.5300
12476.803609684,3,Executor,140720513602728,WriteEnd,Escrita concluída
12476.803672057,3,Executor,140720513602720,ReadStart,Tentando ler o preço da PETR4
12476.803683804,3,Executor,140720513602720,ReadEnd,Preço lido: 25.5300
12476.803697566,3,Executor,140720513602724,WriteStart,Preço a ser escrito: 25.5300
12476.803699163,3,Executor,140720513602736,ReadStart,Tentando ler o preço da PETR4
12476.803701138,3,Executor,140720513602724,WriteEnd,Escrita concluída
12476.803709206,3,Executor,140720513602732,WriteStart,Preço a ser escrito: 25.5400
12476.803714557,3,Executor,140720513602732,WriteEnd,Escrita concluída
12476.803715244,3,Executor,140720513602736,ReadEnd,Preço lido: 25.5300
12476.803754394,3,Executor,140720513602728,ReadStart,Tentando ler o preço da PETR4
12476.803765322,3,Executor,140720513602728,ReadEnd,Preço lido: 25.5400
12476.803801699,3,Executor,140720513602724,ReadStart,Tentando ler o preço da PETR4
12476.803807921,3,Executor,140720513602724,ReadEnd,Preço lido: 25.5400
12476.803863192,3,Executor,140720513602732,ReadStart,Tentando ler o preço da PETR4
12476.803871419,3,Executor,140720513602732,ReadEnd,Preço lido: 25.5400
12476.803915713,3,Executor,140720513602736,WriteStart,Preço a ser escrito: 25.5400
12476.803920157,3,Executor,140720513602736,WriteEnd,Escrita concluída
12476.803955317,3,Executor,140720513602720,WriteStart,Preço a ser escrito: 25.5400
12476.803959713,3,Executor,140720513602720,WriteEnd,Escrita concluída
12476.803999966,3,Executor,140720513602724,WriteStart,Preço a ser escrito: 25.5500
12476.804028807,3,Executor,140720513602724,WriteEnd,Escrita concluída
12476.804029695,3,Executor,140720513602728,WriteStart,Preço a ser escrito: 25.5500
12476.804036141,3,Executor,140720513602728,WriteEnd,Escrita concluída
12476.804047194,3,Executor,140720513602732,WriteStart,Preço a ser escrito: 25.5500
12476.804052977,3,Executor,140720513602732,WriteEnd,Escrita concluída
12476.804082617,3,Executor,140720513602736,ReadStart,Tentando ler o preço da PETR4
12476.804093046,3,Executor,140720513602736,ReadEnd,Preço lido: 25.5500
12476.804109963,3,Executor,140720513602724,ReadStart,Tentando ler o preço da PETR4
12476.804113105,3,Executor,140720513602720,ReadStart,Tentando ler o preço da PETR4
12476.804116315,3,Executor,140720513602724,ReadEnd,Preço lido: 25.5500
12476.804129058,3,Executor,140720513602720,ReadEnd,Preço lido: 25.5500
12476.804138784,3,Executor,140720513602728,ReadStart,Tentando ler o preço da PETR4
12476.804147808,3,Executor,140720513602728,ReadEnd,Preço lido: 25.5500
12476.804286629,3,Executor,140720513602720,WriteStart,Preço a ser escrito: 25.5600
12476.804290985,3,Executor,140720513602720,WriteEnd,Escrita concluída
12476.804407394,3,Executor,140720513602736,WriteStart,Preço a ser escrito: 25.5600
12476.804411936,3,Executor,140720513602736,WriteEnd,Escrita concluída
12476.804419029,3,Executor,140720513602724,WriteStart,Preço a ser escrito: 25.5600
12476.804423150,3,Executor,140720513602724,WriteEnd,Escrita concluída
12476.804439835,3,Executor,140720513602728,WriteStart,Preço a ser escrito: 25.5600
12476.804444588,3,Executor,140720513602728,WriteEnd,Escrita concluída
12476.804731179,3,Análise,-1,Start,Iniciando análise de resultados
12476.804743754,3,Análise,-1,ContadorCheck,Esperado: 25, Resultado: 9
12476.804769536,3,Análise,-1,PrecoCheck,Esperado: 25.75, Resultado: 25.56
12476.804803498,3,Análise,-1,End,Análise concluída
12477.804981925,4,Main,-1,RunStart,Iniciando nova execução
12477.805164978,4,Executor,140720513602720,ReadStart,Tentando ler o preço da PETR4
12477.805182025,4,Executor,140720513602720,ReadEnd,Preço lido: 25.5000
12477.805330457,4,Executor,140720513602728,ReadStart,Tentando ler o preço da PETR4
12477.805344349,4,Executor,140720513602728,ReadEnd,Preço lido: 25.5000
12477.805267440,4,Executor,140720513602724,ReadStart,Tentando ler o preço da PETR4
12477.805385749,4,Executor,140720513602724,ReadEnd,Preço lido: 25.5000
12477.805541733,4,Executor,140720513602732,ReadStart,Tentando ler o preço da PETR4
12477.805549084,4,Executor,140720513602732,ReadEnd,Preço lido: 25.5000
12477.805568276,4,Executor,140720513602720,WriteStart,Preço a ser escrito: 25.5100
12477.805576730,4,Executor,140720513602720,WriteEnd,Escrita concluída
12477.805602866,4,Executor,140720513602736,ReadStart,Tentando ler o preço da PETR4
12477.805614950,4,Executor,140720513602736,ReadEnd,Preço lido: 25.5100
12477.805649346,4,Executor,140720513602728,WriteStart,Preço a ser escrito: 25.5100
12477.805652776,4,Executor,140720513602728,WriteEnd,Escrita concluída
12477.805675388,4,Executor,140720513602724,WriteStart,Preço a ser escrito: 25.5100
12477.805678958,4,Executor,140720513602724,WriteEnd,Escrita concluída
12477.805717618,4,Executor,140720513602720,ReadStart,Tentando ler o preço da PETR4
12477.805725759,4,Executor,140720513602720,ReadEnd,Preço lido: 25.5100
12477.805732758,4,Executor,140720513602732,WriteStart,Preço a ser escrito: 25.5100
12477.805742343,4,Executor,140720513602732,WriteEnd,Escrita concluída
12477.805733535,4,Executor,140720513602728,ReadStart,Tentando ler o preço da PETR4
12477.805764861,4,Executor,140720513602728,ReadEnd,Preço lido: 25.5100
12477.805783192,4,Executor,140720513602724,ReadStart,Tentando ler o preço da PETR4
12477.805793133,4,Executor,140720513602736,WriteStart,Preço a ser escrito: 25.5200
12477.805795857,4,Executor,140720513602736,WriteEnd,Escrita concluída
12477.805798988,4,Executor,140720513602724,ReadEnd,Preço lido: 25.5100
12477.805911068,4,Executor,140720513602728,WriteStart,Preço a ser escrito: 25.5200
12477.805913571,4,Executor,140720513602728,WriteEnd,Escrita concluída
12477.805916710,4,Executor,140720513602732,ReadStart,Tentando ler o preço da PETR4
12477.805925195,4,Executor,140720513602732,ReadEnd,Preço lido: 25.5200
12477.805953777,4,Executor,140720513602736,ReadStart,Tentando ler o preço da PETR4
12477.805957691,4,Executor,140720513602736,ReadEnd,Preço lido: 25.5200
12477.806029615,4,Executor,140720513602728,ReadStart,Tentando ler o preço da PETR4
12477.806035229,4,Executor,140720513602728,ReadEnd,Preço lido: 25.5200
12477.806056462,4,Executor,140720513602724,WriteStart,Preço a ser escrito: 25.5200
12477.806061464,4,Executor,140720513602724,WriteEnd,Escrita concluída
12477.806074042,4,Executor,140720513602720,WriteStart,Preço a ser escrito: 25.5200
12477.806080472,4,Executor,140720513602720,WriteEnd,Escrita concluída
12477.806170568,4,Executor,140720513602724,ReadStart,Tentando ler o preço da PETR4
12477.806180025,4,Executor,140720513602724,ReadEnd,Preço lido: 25.5200
12477.806205048,4,Executor,140720513602728,WriteStart,Preço a ser escrito: 25.5300
12477.806207450,4,Executor,140720513602720,ReadStart,Tentando ler o preço da PETR4
12477.806217090,4,Executor,140720513602732,WriteStart,Preço a ser escrito: 25.5300
12477.806226176,4,Executor,140720513602732,WriteEnd,Escrita concluída
12477.806243468,4,Executor,140720513602720,ReadEnd,Preço lido: 25.5300
12477.806217116,4,Executor,140720513602728,WriteEnd,Escrita concluída
12477.806254965,4,Executor,140720513602736,WriteStart,Preço a ser escrito: 25.5300
12477.806273799,4,Executor,140720513602736,WriteEnd,Escrita concluída
12477.806332719,4,Executor,140720513602732,ReadStart,Tentando ler o preço da PETR4
12477.806339035,4,Executor,140720513602732,ReadEnd,Preço lido: 25.5300
